TipLabel,male_seasonal_colour,female_seasonal_colour,mating_system,paternal_care,sexual_dichromatism,log_mass,percent_ground_forage,percent_tree_cover,precipitation_seasonality,temperature_seasonality,migration,research_effort
Cryptospiza_shelleyi,0,0,NA,1,51.04030819,1.245512668,60,62.5,0.231329829,0.000926664,0,1
Emblema_pictum,0,0,0,1,85.99369792,1.017033339,100,5,0.541031003,0.00895448,0,1
Erythrura_coloria,0,0,0,1,13.10250733,1.053078443,50,42,0.174664959,0.000706518,0,1
Erythrura_cyaneovirens,0,0,NA,1,46.39705614,1.113943352,0,5,0.281128287,0.001562362,0,1
Erythrura_gouldiae,0,0,0,1,70.55789086,1.139879086,20,15,0.929836094,0.004123812,0,3
Erythrura_hyperythra,0,0,0,1,60.9228635,1.041392685,100,65,0.194755912,0.000558184,0,1
Erythrura_kleinschmidti,0,0,NA,1,14.90224866,1.322219295,20,5,0.294662178,0.001824467,0,1
Erythrura_papuana,0,0,NA,1,77.86094486,1.28780173,0,74.5,0.155873403,0.000566807,0,1
Erythrura_prasina,0,0,0,1,73.26495407,1.167317335,50,56,0.189926073,0.000595512,0,2
Erythrura_psittacea,0,0,NA,1,16.6835948,1.06069784,50,46,0.317150265,0.003244058,0,1
Erythrura_trichroa,0,0,0,1,72.19347969,1.158362492,50,69.5,0.172470748,0.000615131,0,2
Erythrura_tricolor,0,0,NA,1,86.58075796,1.041392685,60,47,0.494640619,0.001223226,0,1
Erythrura_viridifacies,0,0,NA,1,66.39855048,1.100370545,50,22,0.428739429,0.001608135,0,1
Estrilda_astrild,0,0,0,1,60.3014508,0.927739818,50,28,0.608668387,0.00218998,0,3
Estrilda_atricapilla,0,0,0,1,19.62153227,0.892094603,100,62,0.37004149,0.001194219,0,1
Estrilda_caerulescens,0,0,0,1,13.67551702,0.973127854,33,15,0.918384135,0.002768493,0,1
Estrilda_erythronotos,0,0,0,1,70.40106985,0.963787827,50,7,0.517303377,0.001894141,0,1
Estrilda_kandti,0,0,0,1,40.76224321,0.86923172,40,31,0.418362826,0.001678805,0,NA
Estrilda_melanotis,0,0,0,1,73.54868714,0.8162413,60,26,0.567388415,0.002029267,0,2
Estrilda_melpoda,0,0,0,1,25.91313611,0.880813592,50,37,0.517458618,0.001671851,0,2
Estrilda_nonnula,0,0,0,1,10.58783609,0.886490725,50,51.5,0.363707274,0.001309628,0,1
Estrilda_paludicola,0,0,0,1,57.76656968,0.880813592,50,39,0.732183427,0.001750146,0,1
Estrilda_perreini,0,0,0,1,19.69656734,0.86923172,33,43,0.730404913,0.00174644,0,1
Estrilda_poliopareia,0,0,NA,1,17.40728141,0.873901598,80,26,0.545213044,0.001978858,0,1
Estrilda_quartinia,0,0,0,1,30.31402025,0.826074803,40,26,0.567388415,0.002029267,0,NA
Estrilda_rhodopyga,0,0,0,1,14.02472562,0.886490725,50,17,0.528420985,0.001919429,0,1
Estrilda_rufibarba,0,0,NA,1,15.02857088,0.929418926,50,0,0.367532387,0.006427976,0,1
Estrilda_thomensis,0,0,0,1,23.26940267,0.880813592,100,19,0.823285609,0.002199749,0,0
Estrilda_troglodytes,0,0,0,1,33.82316558,0.880813592,50,18,0.809181392,0.002595506,0,2
Euschistospiza_cinereovinacea,0,0,0,1,12.30851886,1.079181246,100,28,0.513757706,0.001060729,0,0
Euschistospiza_dybowskii,0,0,0,1,39.29082699,1.127104798,100,45,0.544938773,0.001884676,0,1
Heteromunia_pectoralis,0,0,0,1,36.11597359,1.181843588,50,14,0.926220864,0.004241091,0,1
Hypargos_margaritatus,0,0,0,1,91.83974574,1.10720997,100,30,0.42868045,0.004413184,0,1
Hypargos_niveoguttatus,0,0,0,1,93.56525893,1.164352856,50,38,0.769728124,0.002414102,0,1
Lagonosticta_larvata,0,0,0,1,75.19679286,0.995635195,50,16,0.858714342,0.002716712,0,1
Lagonosticta_nitidula,0,0,0,1,20.25817054,1.029383778,100,44,0.951722801,0.002029182,0,1
Lagonosticta_rara,0,0,0,1,62.99162743,1.017033339,100,42,0.524134696,0.001928971,0,1
Lagonosticta_rhodopareia,0,0,0,1,50.0549685,0.968482949,50,30,0.717996925,0.002291283,0,2
Lagonosticta_rubricata,0,0,0,1,32.44230827,1.007180009,100,30,0.545047045,0.002050446,0,2
Lagonosticta_rufopicta,0,0,0,1,23.0984976,0.968482949,100,35.5,0.577899516,0.002063764,0,2
Lagonosticta_sanguinodorsalis,0,0,0,1,56.24190052,1.056904851,60,6,0.915508747,0.002094964,0,1
Lagonosticta_senegala,0,0,0,1,103.5737303,0.981057132,100,14,0.723930001,0.002847865,0,2
Lagonosticta_umbrinodorsalis,0,0,NA,1,38.6053701,1.025305865,60,32,0.855122387,0.002682611,0,NA
Lagonosticta_virata,0,0,0,1,23.96122538,0.968482949,100,5,0.92254746,0.003981687,0,1
Lonchura_atricapilla,0,0,0,1,30.52803272,1.098311389,60,36,0.546900392,0.002018448,0,1
Lonchura_bicolor,0,0,0,1,20.21366935,0.995635195,50,42,0.482408375,0.001549541,0,2
Lonchura_caniceps,0,0,0,1,19.91822676,0.903089987,50,64,0.208447993,0.000884652,0,1
Lonchura_cantans,0,0,0,1,33.19888951,1.079181246,80,2,0.55884549,0.004901045,0,1
Lonchura_castaneothorax,0,0,0,1,15.45914323,1.133538908,50,22,0.832705021,0.003518663,0,2
Lonchura_cucullata,0,0,0,1,20.52045193,0.952167423,60,32,0.591492832,0.001962214,0,2
Lonchura_ferruginosa,0,0,0,1,21.8727638,1.113943352,100,7,0.416544423,0.00061355,0,0
Lonchura_flaviprymna,0,0,0,1,16.75486096,1.071882007,50,14.5,0.942036092,0.003837486,0,1
Lonchura_forbesi,0,0,NA,1,19.9286125,1.122870923,50,19,0.148932457,0.000410018,0,0
Lonchura_fringilloides,0,0,0,1,26.10363945,1.225309282,0,42,0.515921116,0.001722425,0,1
Lonchura_fuscans,0,0,NA,1,29.45502412,0.977723605,50,77,0.15920078,0.000485033,0,1
Lonchura_grandis,0,0,0,1,8.898484875,1.131137274,100,74,0.158272237,0.000419226,0,1
Lonchura_griseicapilla,0,0,0,1,19.07110532,1.10720997,0,16,0.440260053,0.001719354,0,1
Lonchura_hunsteini,0,0,NA,1,26.33966767,1.122870923,50,8,0.148932457,0.000410018,0,1
Lonchura_kelaarti,0,0,0,1,20.7354877,1.149219113,50,25,0.647539318,0.001608153,0,1
Lonchura_leucogastra,0,0,0,1,14.60030569,1.056904851,50,34.5,0.216377825,0.000647268,0,1
Lonchura_leucogastroides,0,0,0,1,20.36697812,1.068185862,50,8,0.348784968,0.000564644,0,1
Lonchura_maja,0,0,0,1,38.72105975,1.096910013,50,20,0.189936943,0.000586951,0,1
Lonchura_malabarica,0,0,0,1,17.03393193,1.079181246,50,7,0.710576057,0.006665555,0,3
Lonchura_malacca,0,0,0,1,25.77603273,1.100370545,100,23,0.526495159,0.004219852,0,3
Lonchura_melaena,0,0,NA,1,23.79372914,1.122870923,100,61,0.151190028,0.000595018,0,1
Lonchura_molucca,0,0,NA,1,14.52262037,1.079181246,50,53,0.227694191,0.000573021,0,1
Lonchura_montana,0,0,NA,1,42.23445714,1.122870923,100,55.5,0.161330983,0.00056597,0,1
Lonchura_monticola,0,0,NA,1,17.76679717,1.122870923,50,66,0.207320973,0.00083192,0,1
Lonchura_nana,0,0,0,1,18.78986441,0.913813852,50,13,0.613617539,0.003213857,0,0
Lonchura_nevermanni,0,0,0,1,43.35176439,1.049218023,100,59,0.365055591,0.001199575,0,1
Lonchura_pallida,0,0,0,1,27.59531129,1.079181246,50,46.5,0.326688111,0.000777714,0,1
Lonchura_punctulata,0,0,0,1,22.72899282,1.133538908,50,15,0.617915213,0.005455948,0,3
Lonchura_quinticolor,0,0,0,1,16.17912162,1.122870923,50,24,0.520594478,0.001004007,0,1
Lonchura_spectabilis,0,0,0,1,15.33596179,1.06069784,50,75,0.139310658,0.000417597,0,1
Lonchura_striata,0,0,0,1,23.38657639,1.089905111,50,19,0.537713408,0.005836436,0,3
Lonchura_stygia,0,0,0,1,17.17729724,1.049218023,50,60,0.399562135,0.000949425,0,1
Lonchura_teerinki,0,0,0,1,30.02618622,1.122870923,50,61,0.149069406,0.000643,0,1
Lonchura_tristissima,0,0,0,1,39.68206243,0.944482672,50,71,0.155246601,0.000437368,0,1
Lonchura_vana,0,0,NA,1,27.30094449,1.122870923,60,77,0.158191532,0.000493431,0,0
Mandingoa_nitidula,0,0,0,1,73.21465717,0.982271233,50,39,0.529593021,0.001670514,0,1
Neochmia_modesta,0,0,0,1,78.02817914,1.105510185,50,11,0.385482699,0.008530519,0,1
Neochmia_phaeton,0,0,0,1,113.8894055,1,33,16,0.895557165,0.004295325,0,2
Neochmia_ruficauda,0,0,0,1,48.20152913,1.047274867,50,16,0.878448516,0.003953405,0,2
Neochmia_temporalis,0,0,0,1,9.632205412,1.056904851,100,24,0.360102862,0.006209688,0,2
Nesocharis_ansorgei,0,0,0,1,54.17061282,0.924279286,50,44,0.228235215,0.001006142,0,1
Nesocharis_capistrata,0,0,0,1,31.69415933,1.064457989,100,44,0.41828905,0.001626351,0,1
Nesocharis_shelleyi,0,0,0,1,58.01015379,0.880813592,40,44,0.717341065,0.002255316,0,1
Nigrita_bicolor,0,0,0,1,53.73577867,1.021189299,25,66,0.33825168,0.001032718,0,1
Nigrita_canicapillus,0,0,0,1,71.2767111,1.271841607,0,53,0.36410892,0.001146733,0,0
Nigrita_fusconotus,0,0,0,1,34.42425264,0.959041392,50,64,0.319815576,0.000995748,0,0
Nigrita_luteifrons,0,0,0,1,101.2596403,1.120573931,33,76,0.296885818,0.000963258,0,1
Oreostruthus_fuliginosus,0,0,NA,1,61.88381237,1.26245109,50,65.5,0.153637171,0.000571835,0,1
Ortygospiza_atricollis,0,0,0,1,70.09435583,1.025305865,100,17,0.753374726,0.002760599,0,1
Ortygospiza_locustella,0,0,0,1,144.5228511,0.903089987,50,48,0.899033815,0.002087222,0,1
Padda_fuscata,0,0,NA,1,41.41866109,1.315970345,50,39.5,0.547273695,0.001298447,0,1
Padda_oryzivora,0,0,0,1,16.46204096,1.394451681,50,5.5,0.426977456,0.000602205,0,2
Parmoptila_jamesoni,0,0,NA,1,72.99351403,0.977723605,0,80,0.200099505,0.000912976,0,1
Parmoptila_rubrifrons,0,0,0,1,97.48487442,0.977723605,0,77,0.207062513,0.000920656,0,1
Parmoptila_woodhousei,0,0,0,1,36.92643968,0.973127854,50,58,0.427970588,0.000990971,0,1
Poephila_acuticauda,0,0,0,1,14.45151437,1.146128036,100,10,0.890373707,0.004733903,0,2
Poephila_cincta,0,0,0,1,17.92931781,1.173186268,100,21,0.552639723,0.005357426,0,2
Poephila_personata,0,0,0,1,12.76612741,1.113943352,100,13,0.894206733,0.004462613,0,2
Pyrenestes_minor,0,0,0,1,51.17243068,1.204119983,50,39,0.65095377,0.002713411,0,1
Pyrenestes_ostrinus,0,0,0,1,66.09918402,1.346231668,50,56,0.428069904,0.001179338,0,2
Pyrenestes_sanguineus,0,0,0,1,40.68478822,1.283301229,100,24,0.461808905,0.001479027,0,1
Pytilia_afra,0,0,0,1,63.48667695,1.220108088,100,37,0.658158064,0.001775285,0,1
Pytilia_hypogrammica,0,0,0,1,73.72289726,1.170261715,100,19,0.578279346,0.00212788,0,1
Pytilia_lineata,0,0,NA,1,58.66563677,1.155336037,100,16,0.704534054,0.002322027,0,NA
Pytilia_melba,0,0,0,1,93.06855949,1.187520721,60,16,0.771252513,0.002789932,0,2
Pytilia_phoenicoptera,0,0,0,1,29.41671635,1.161368002,100,23,0.664312899,0.002274267,0,1
Spermophaga_haematina,0,0,0,1,55.98153988,1.361727836,50,58.5,0.354909986,0.001125054,0,1
Spermophaga_poliogenys,0,0,0,1,108.7013789,1.29666519,100,79,0.201563254,0.000885203,0,1
Spermophaga_ruficapilla,0,0,0,1,40.87400422,1.372912003,50,45,0.423693269,0.001353594,0,1
Stagonopleura_bella,0,0,0,1,45.6338148,1.146128036,50,49,0.210463822,0.00591395,0,1
Stagonopleura_guttata,0,0,0,1,72.60023253,1.245512668,80,18,0.305864215,0.007597309,0,1
Stagonopleura_oculata,0,0,0,1,38.57285991,1.11058971,20,20,0.343688548,0.00572517,0,1
Taeniopygia_bichenovii,0,0,0,1,25.63678221,0.982271233,50,14,0.671885461,0.005773537,0,1
Taeniopygia_guttata,0,0,0,1,79.63761158,1.080987047,0,5,0.445801079,0.008491933,0,3
Uraeginthus_angolensis,0,0,0,1,25.5834997,0.995635195,100,36,0.748961836,0.002416242,0,2
Uraeginthus_bengalus,0,0,0,1,20.57997032,0.995635195,100,16,0.761801392,0.002465258,0,2
Uraeginthus_cyanocephalus,0,0,0,1,93.41073714,0.991226076,100,11,0.520880699,0.001770663,0,1
Uraeginthus_granatinus,0,0,0,1,159.1234128,1.071882007,80,12,0.748848557,0.004793043,0,0
Uraeginthus_ianthinogaster,0,0,0,1,95.56419761,1.149219113,100,8,0.509346217,0.001674503,0,1
Androphobus_viridis,0,0,NA,1,41.51314744,1.612783857,100,63,0.128835887,0.000613542,0,0
Eupetes_macrocerus,0,0,NA,1,9.85905499,1.838849091,100,54,0.164182872,0.000617559,0,1
Psophodes_cristatus,0,0,0,1,12.24306891,1.610127613,80,5,0.335105389,0.009807495,0,1
Psophodes_nigrogularis,0,0,0,1,13.44438625,1.648847708,80,20,0.317899153,0.005809228,0,1
Psophodes_occidentalis,0,0,0,1,18.36793021,1.599883072,100,5,0.462668166,0.00934138,0,1
Psophodes_olivaceus,0,0,0,1,7.36337636,1.796574333,70,46.5,0.306556523,0.00588774,0,2
Ptilorrhoa_caerulescens,0,0,0,1,13.59069055,1.69019608,100,76,0.167164311,0.000687947,0,1
Ptilorrhoa_castanonota,0,0,NA,1,24.81292495,1.843232778,100,73.5,0.158787712,0.000510771,0,1
Ptilorrhoa_leucosticta,0,0,0,1,30.47784749,1.691965103,100,65,0.154238008,0.000554368,0,1
Calyptomena_hosii,0,0,NA,0,91.41152633,2.001084381,0,80,0.133701287,0.000505288,0,0
Calyptomena_viridis,0,0,2,0,62.2676297,1.767155866,10,60,0.169849589,0.000557722,0,1
Calyptomena_whiteheadi,0,0,NA,0,34.90155576,2.194514342,0,80,0.134494498,0.000556233,0,1
Corydon_sumatranus,0,0,0,1,28.07450639,2.146128036,0,50,0.244962931,0.000700978,0,0
Cymbirhynchus_macrorhynchos,0,0,0,1,14.41128162,1.773786445,60,53,0.190349765,0.000596098,0,1
Eurylaimus_javanicus,0,0,0,1,58.25143737,1.893206753,10,48,0.265920937,0.000687968,0,1
Eurylaimus_ochromalus,0,0,NA,1,54.60843495,1.522444234,0,60,0.16987966,0.000556588,0,1
Eurylaimus_samarensis,0,0,NA,1,62.29806368,1.432969291,0,5,0.238397807,0.00102758,0,1
Eurylaimus_steerii,0,0,NA,1,73.83655947,1.591621038,0,41,0.191358477,0.000789349,0,0
Psarisomus_dalhousiae,0,0,0,1,31.23846478,1.826074803,33,44,0.579427958,0.004348412,0,1
Pseudocalyptomena_graueri,0,0,NA,1,16.32839479,1.50242712,0,38,0.29678224,0.001060729,0,1
Serilophus_lunatus,0,0,0,1,44.69711415,1.531478917,33,42,0.605124056,0.004456582,0,1
Smithornis_capensis,0,0,0,1,55.59633232,1.365487985,20,41,0.588091373,0.001966486,0,2
Smithornis_rufolateralis,0,0,0,1,69.74727374,1.281033367,0,71,0.324087948,0.001123136,0,1
Smithornis_sharpei,0,0,0,1,66.7588517,1.574031268,40,80,0.284312978,0.001050451,0,1
Eulacestoma_nigropectus,0,0,0,1,61.6233508,1.301029996,50,63,0.145903051,0.00052625,0,0
Falcunculus_frontatus,0,0,0,1,36.28534643,1.447932866,0,18,0.302083626,0.007261396,0,2
Chamaeza_campanisona,0,0,NA,1,25.80735407,1.959041392,80,45,0.308147505,0.002704142,0,1
Chamaeza_meruloides,0,0,NA,1,37.46778196,1.838849091,100,44,0.36786443,0.003097031,0,1
Chamaeza_mollissima,0,0,NA,1,12.74336332,1.857332496,100,51,0.329175502,0.00140396,0,1
Chamaeza_nobilis,0,0,NA,1,24.17537684,2.089905111,100,79,0.2676263,0.00068223,0,1
Chamaeza_ruficauda,0,0,NA,1,28.7126976,1.852479994,100,50,0.217740044,0.004481789,0,1
Chamaeza_turdina,0,0,NA,1,24.58239422,1.994888795,100,25.5,0.389221877,0.000712531,0,0
Formicarius_analis,0,0,0,1,10.43850444,1.793790385,100,78,0.340720594,0.000835173,0,1
Formicarius_colma,0,0,NA,1,96.46398075,1.672097858,80,78,0.330950201,0.000875997,0,1
Formicarius_moniliger,0,0,NA,1,9.6339441,1.793441133,100,65,0.340450883,0.002727716,0,NA
Formicarius_nigricapillus,0,0,0,1,10.56706838,1.749736316,100,36.5,0.228253961,0.000608197,0,0
Formicarius_rufifrons,0,0,NA,1,7.115040125,1.744292983,100,80,0.3684237,0.001177589,0,1
Formicarius_rufipectus,0,0,NA,1,19.91050212,1.871572936,100,36,0.290985644,0.00077661,0,1
Grallaria_albigula,0,0,NA,1,15.47078776,1.977723605,100,61,0.416290313,0.002927024,0,0
Grallaria_alleni,0,0,NA,1,15.56168136,1.848189117,100,27,0.230127409,0.000577816,0,1
Grallaria_andicolus,0,0,NA,1,30.29610454,1.755874856,70,28,0.367332548,0.001346196,0,0
Grallaria_bangsi,0,0,NA,1,30.01341739,1.792391689,100,11,0.514062643,0.000678543,0,1
Grallaria_blakei,0,0,NA,1,15.83203995,1.62838893,100,45,0.29018645,0.000894056,0,1
Grallaria_capitalis,0,0,NA,1,14.10012899,1.867467488,100,23,0.300824746,0.001263106,0,0
Grallaria_carrikeri,0,0,0,1,7.296623436,2.041392685,100,15.5,0.343511194,0.000700275,0,1
Grallaria_chthonia,0,0,NA,1,19.64914958,1.932169246,100,12.5,0.254800364,0.001327121,0,0
Grallaria_dignissima,0,0,NA,1,24.02427844,2.041392685,100,79,0.137669481,0.000743173,0,0
Grallaria_eludens,0,0,NA,1,24.14108229,2.06069784,100,80,0.199592456,0.000622928,0,0
Grallaria_erythroleuca,0,0,NA,1,13.95426589,1.903089987,100,43,0.4885149,0.001673064,0,0
Grallaria_erythrotis,0,0,NA,1,15.10887221,1.755874856,100,63,0.327863574,0.002399226,0,0
Grallaria_excelsa,0,0,NA,1,22.32259697,2.383815366,100,15,0.343302071,0.000849229,0,1
Grallaria_flavotincta,0,0,NA,1,20.84877152,1.799340549,100,13.5,0.220298529,0.000563344,0,1
Grallaria_gigantea,0,0,NA,1,14.43654454,2.372912003,100,11,0.331285298,0.000613288,0,0
Grallaria_griseonucha,0,0,NA,1,12.54167637,1.932169246,100,12,0.270910382,0.001137638,0,0
Grallaria_guatimalensis,0,0,0,1,18.09998677,1.974050903,80,59.5,0.332625329,0.000936013,0,1
Grallaria_haplonota,0,0,NA,1,17.35842891,1.929418926,100,27.5,0.207076877,0.000741853,0,1
Grallaria_hypoleuca,0,0,NA,1,23.99406754,1.867467488,100,35,0.21350953,0.000601499,0,1
Grallaria_kaestneri,0,0,NA,1,12.05139108,1.67669361,100,20,0.19613874,0.000563551,0,1
Grallaria_milleri,0,0,0,1,29.89119004,1.720159303,100,24,0.191181764,0.0006202,0,1
Grallaria_nuchalis,0,0,NA,1,21.68216147,2.068185862,100,22,0.203640416,0.00058875,0,1
Grallaria_przewalskii,0,0,NA,1,18.57568389,1.814247596,100,24,0.279676214,0.000884914,0,1
Grallaria_quitensis,0,0,0,1,14.28237836,1.81756537,100,45,0.209344156,0.000612052,0,1
Grallaria_ridgelyi,0,0,NA,1,9.182345968,2.254064453,100,51,0.211590022,0.000583618,0,1
Grallaria_ruficapilla,0,0,NA,1,20.30423996,1.91750551,100,27,0.24459967,0.000645725,0,1
Grallaria_rufocinerea,0,0,NA,1,11.84355838,1.651278014,100,25,0.233523697,0.000536381,0,1
Grallaria_rufula,0,0,NA,1,12.35168714,1.552668216,100,27,0.308364213,0.000832055,0,1
Grallaria_squamigera,0,0,NA,1,18.98824629,2.133538908,100,56,0.289178029,0.000876286,0,1
Grallaria_varia,0,0,0,1,30.58037663,2.075546961,100,73,0.316082835,0.001029059,0,1
Grallaria_watkinsi,0,0,NA,1,21.04006778,1.851258349,100,8,0.569563746,0.001265503,0,1
Grallaricula_cucullata,0,0,NA,1,16.715556,1.259593879,50,13,0.212010197,0.000603855,0,1
Grallaricula_ferrugineipectus,0,0,0,1,23.86672786,1.235528447,100,38,0.334395662,0.000983824,0,1
Grallaricula_flavirostris,0,0,0,1,14.34886786,1.247973266,60,51,0.261188745,0.000802228,0,1
Grallaricula_lineifrons,0,0,NA,1,26.45304461,1.324282455,50,5,0.258008063,0.000597426,0,1
Grallaricula_loricata,0,0,NA,1,20.87477176,1.315970345,50,31,0.45692122,0.00080551,0,1
Grallaricula_nana,0,0,NA,1,17.52897235,1.29666519,0,26,0.243138134,0.000622933,0,1
Grallaricula_ochraceifrons,0,0,NA,1,49.04669663,1.364550995,70,63,0.194605552,0.001012322,0,1
Grallaricula_peruviana,0,0,NA,1,45.5301191,1.274157849,70,37,0.216559753,0.000645195,0,1
Hylopezus_auricularis,0,0,NA,1,12.86525745,1.607455023,90,78.5,0.448676109,0.000811736,0,1
Hylopezus_berlepschi,0,0,NA,1,28.15926463,1.681241237,80,79,0.406002954,0.000923699,0,0
Hylopezus_dives,0,0,NA,1,10.74834221,1.643452676,80,64.5,0.252323911,0.000588591,0,0
Hylopezus_fulviventris,0,0,NA,1,17.01408461,1.612783857,80,80,0.140704103,0.000720335,0,1
Hylopezus_macularius,0,0,NA,1,20.61415682,1.645422269,100,77,0.315883905,0.000837061,0,1
Hylopezus_nattereri,0,0,NA,1,25.52187665,1.505149978,100,59,0.186327927,0.005038294,0,1
Hylopezus_ochroleucus,0,0,NA,1,20.84851923,1.447158031,100,28,0.618091375,0.002048168,0,1
Hylopezus_perspicillatus,0,0,0,1,13.11001283,1.633468456,80,58,0.289263204,0.000640059,0,1
Myrmothera_campanisona,0,0,NA,1,22.50855989,1.672097858,100,79,0.266991511,0.000765008,0,1
Myrmothera_simplex,0,0,0,1,16.76996314,1.719331287,100,78,0.270063818,0.000713312,0,1
Pittasoma_michleri,0,0,0,1,50.63485148,2.037426498,100,62.5,0.36353229,0.000545674,0,0
Pittasoma_rufopileatum,0,0,NA,1,64.25609176,1.984527313,100,43,0.172829986,0.000555592,0,0
Skutchia_borbae,0,0,0,1,9.916400714,1.698970004,60,75,0.308223605,0.000970733,0,0
Bucanetes_githagineus,0,0,0,1,32.67727412,1.292256071,100,0,0.335589767,0.010494974,1,2
Callacanthis_burtoni,0,0,0,1,53.66537378,1.477121255,80,5,0.415262446,0.012237828,0,1
Carduelis_ambigua,0,0,NA,1,69.05576841,1.186956335,50,47,0.598017156,0.005775832,1,1
Carduelis_atrata,0,0,NA,1,55.89913458,1.205475037,60,5,0.521249235,0.004725885,0,1
Carduelis_atriceps,0,0,NA,1,56.6204869,1.130333768,50,67,0.377022728,0.002311261,0,1
Carduelis_barbata,0,0,NA,1,75.34962255,1.190331698,80,5,0.260954797,0.007695764,0,1
Carduelis_cannabina,0,0,1,1,47.88975444,1.291146762,60,9,0.200791873,0.014356541,1,3
Carduelis_carduelis,0,0,0,1,20.25044493,1.204119983,20,5,0.219528437,0.014875802,1,3
Carduelis_chloris,0,0,1,1,36.87886656,1.414973348,40,14,0.189728618,0.012904844,1,3
Carduelis_citrinella,0,0,0,1,37.29496099,1.079181246,100,25.5,0.196252823,0.01039746,0,2
Carduelis_corsicana,0,0,NA,1,53.6044177,1.06069784,100,39,0.384092152,0.008223413,0,1
Carduelis_crassirostris,0,0,NA,1,101.302593,1.278753601,0,6,0.531668603,0.005226105,0,1
Carduelis_cucullata,0,0,NA,1,108.8996077,0.991226076,0,26,0.438419089,0.000921436,0,2
Carduelis_dominicensis,0,0,NA,1,118.0103269,1.100370545,50,24,0.239989296,0.001953128,0,1
Carduelis_flammea,0,0,1,1,51.95986641,1.0851728,100,16,0.244676061,0.022806427,1,3
Carduelis_flavirostris,0,0,0,1,42.07002428,1.187520721,50,5,0.39059189,0.01580203,1,3
Carduelis_hornemanni,0,0,0,1,29.96494916,1.138845622,0,5,0.264404118,0.024718205,1,NA
Carduelis_johannis,0,0,NA,1,35.34272223,1.127104798,50,0,0.467680067,0.003187509,0,0
Plectrophenax_nivalis,1,1,0,1,91.2596564,1.625312451,90,5,0.25965485,0.022858858,2,3
Carduelis_magellanica,0,0,NA,1,120.3296725,1.133538908,33,34,0.462805197,0.00325005,0,2
Carduelis_monguilloti,0,0,NA,1,47.98800058,1.190331698,0,45,0.622847438,0.001751572,0,0
Carduelis_notata,0,0,NA,1,45.65674188,1.037426498,0,43,0.586829126,0.002524764,0,1
Carduelis_olivacea,0,0,NA,1,73.86554295,1.186956335,33,77,0.292108655,0.001079548,0,1
Carduelis_pinus,0,0,0,1,43.46494249,1.103803721,50,41,0.246751994,0.015499483,1,3
Carduelis_psaltria,0,0,0,1,88.09388056,0.96961158,20,9,0.408563182,0.009031633,1,2
Carduelis_siemiradzkii,0,0,NA,1,84.9223158,1.186956335,50,8,0.55631721,0.001173502,0,1
Carduelis_sinica,0,0,0,1,56.23901662,1.271376872,33,14,0.462221354,0.013117438,1,2
Carduelis_spinescens,0,0,NA,1,83.49899335,1.053078443,50,30,0.261188745,0.000585824,0,1
Carduelis_spinoides,0,0,0,1,39.48673552,1.269512944,0,35,0.581700027,0.008532599,1,1
Carduelis_spinus,0,0,0,1,104.346346,1.122215878,0,32,0.203017175,0.017296311,1,3
Spizella_passerina,1,1,1,1,19.47029001,1.086359831,80,28,0.259823114,0.014724969,1,3
Carduelis_uropygialis,0,0,NA,1,24.98819276,1.146128036,50,5,0.389349163,0.007782123,1,0
Carduelis_xanthogastra,0,0,NA,1,170.2608124,1.103803721,0,25,0.296094805,0.000691066,0,1
Carduelis_yarrellii,0,0,NA,1,65.90195883,1.186956335,33,17,0.660838842,0.001812796,0,1
Carduelis_yemenensis,0,0,NA,1,25.43373405,1.155336037,70,0,0.387852013,0.005962013,0,0
Carpodacus_cassinii,0,0,0,1,79.96165108,1.423245874,60,9,0.238194525,0.013798054,1,2
Carpodacus_edwardsii,0,0,NA,1,51.89692903,1.423245874,100,14,0.570857584,0.010864007,0,1
Carpodacus_eos,0,0,NA,1,65.32863557,1.431685345,100,7,0.593449473,0.011038827,1,0
Carpodacus_erythrinus,0,0,2,1,74.08951878,1.380211242,50,11,0.269327044,0.019164329,2,3
Carpodacus_mexicanus,0,0,0,1,63.4342623,1.330413773,33,14,0.297389686,0.012534277,0,3
Carpodacus_nipalensis,0,0,NA,1,71.57878436,1.348304863,0,5,0.57859987,0.011753632,0,1
Carpodacus_pulcherrimus,0,0,0,1,41.20011104,1.283301229,50,5,0.556889474,0.012761228,0,1
Carpodacus_puniceus,0,0,0,1,54.20268014,1.669781615,100,5,0.472293556,0.013861887,0,1
Carpodacus_purpureus,0,0,0,1,82.42817596,1.367355921,33,60,0.201557308,0.016620232,1,2
